;optimal_profit;selected_items;time_taken
knapPI_1_10000_1000_1;563647.0;[(457.0, 43.0), (791.0, 9.0), (598.0, 94.0), (700.0, 72.0), (874.0, 138.0), (908.0, 97.0), (931.0, 70.0), (726.0, 98.0), (724.0, 29.0), (641.0, 46.0), (800.0, 90.0), (770.0, 10.0), (569.0, 30.0), (609.0, 100.0), (889.0, 28.0), (443.0, 61.0), (406.0, 66.0), (859.0, 10.0), (542.0, 91.0), (102.0, 16.0), (477.0, 34.0), (660.0, 105.0), (253.0, 33.0), (888.0, 40.0), (943.0, 52.0), (128.0, 15.0), (911.0, 19.0), (859.0, 74.0), (933.0, 144.0), (954.0, 26.0), (446.0, 26.0), (770.0, 21.0), (542.0, 44.0), (282.0, 8.0), (764.0, 98.0), (126.0, 16.0), (856.0, 71.0), (195.0, 5.0), (952.0, 64.0), (961.0, 157.0), (666.0, 45.0), (931.0, 52.0), (242.0, 39.0), (363.0, 17.0), (549.0, 92.0), (707.0, 125.0), (500.0, 5.0), (748.0, 9.0), (947.0, 74.0), (570.0, 55.0), (871.0, 33.0), (520.0, 84.0), (907.0, 56.0), (880.0, 91.0), (404.0, 64.0), (998.0, 17.0), (429.0, 32.0), (221.0, 11.0), (565.0, 28.0), (697.0, 113.0), (922.0, 35.0), (485.0, 50.0), (702.0, 74.0), (799.0, 58.0), (976.0, 66.0), (649.0, 1.0), (732.0, 60.0), (591.0, 89.0), (788.0, 53.0), (703.0, 105.0), (511.0, 84.0), (945.0, 123.0), (712.0, 88.0), (836.0, 33.0), (832.0, 118.0), (232.0, 40.0), (866.0, 131.0), (976.0, 159.0), (619.0, 53.0), (218.0, 19.0), (734.0, 80.0), (495.0, 49.0), (912.0, 115.0), (939.0, 72.0), (730.0, 19.0), (790.0, 27.0), (840.0, 90.0), (826.0, 37.0), (740.0, 134.0), (629.0, 86.0), (959.0, 56.0), (960.0, 153.0), (917.0, 101.0), (641.0, 1.0), (211.0, 37.0), (674.0, 78.0), (632.0, 98.0), (224.0, 19.0), (919.0, 89.0), (711.0, 63.0), (218.0, 24.0), (258.0, 22.0), (844.0, 129.0), (899.0, 13.0), (557.0, 14.0), (782.0, 38.0), (848.0, 69.0), (395.0, 36.0), (583.0, 3.0), (838.0, 40.0), (84.0, 5.0), (220.0, 35.0), (377.0, 49.0), (434.0, 58.0), (791.0, 130.0), (554.0, 1.0), (646.0, 75.0), (692.0, 85.0), (959.0, 25.0), (663.0, 25.0), (564.0, 44.0), (971.0, 142.0), (886.0, 35.0), (859.0, 154.0), (660.0, 49.0), (517.0, 23.0), (641.0, 69.0), (742.0, 128.0), (802.0, 51.0), (897.0, 112.0), (784.0, 98.0), (906.0, 49.0), (839.0, 32.0), (616.0, 46.0), (987.0, 43.0), (882.0, 139.0), (658.0, 92.0), (961.0, 66.0), (929.0, 91.0), (967.0, 166.0), (316.0, 51.0), (911.0, 16.0), (294.0, 21.0), (900.0, 84.0), (846.0, 151.0), (858.0, 16.0), (912.0, 124.0), (618.0, 23.0), (650.0, 88.0), (666.0, 115.0), (610.0, 72.0), (752.0, 61.0), (984.0, 28.0), (676.0, 103.0), (1000.0, 51.0), (594.0, 55.0), (689.0, 4.0), (545.0, 32.0), (564.0, 88.0), (653.0, 52.0), (788.0, 131.0), (956.0, 151.0), (904.0, 85.0), (836.0, 41.0), (473.0, 49.0), (840.0, 68.0), (721.0, 72.0), (605.0, 67.0), (942.0, 66.0), (970.0, 55.0), (694.0, 16.0), (398.0, 41.0), (580.0, 69.0), (633.0, 103.0), (547.0, 37.0), (755.0, 51.0), (850.0, 78.0), (389.0, 21.0), (339.0, 58.0), (333.0, 47.0), (668.0, 121.0), (902.0, 49.0), (955.0, 15.0), (667.0, 49.0), (585.0, 25.0), (702.0, 34.0), (425.0, 30.0), (859.0, 72.0), (914.0, 143.0), (939.0, 108.0), (675.0, 86.0), (412.0, 21.0), (425.0, 47.0), (651.0, 1.0), (987.0, 87.0), (985.0, 32.0), (343.0, 61.0), (981.0, 42.0), (950.0, 112.0), (524.0, 75.0), (666.0, 100.0), (439.0, 73.0), (834.0, 31.0), (184.0, 32.0), (811.0, 111.0), (728.0, 42.0), (532.0, 78.0), (756.0, 101.0), (283.0, 43.0), (405.0, 51.0), (812.0, 110.0), (810.0, 76.0), (896.0, 122.0), (770.0, 13.0), (659.0, 99.0), (426.0, 39.0), (784.0, 4.0), (942.0, 50.0), (930.0, 50.0), (378.0, 1.0), (153.0, 15.0), (532.0, 75.0), (626.0, 100.0), (867.0, 64.0), (740.0, 108.0), (914.0, 100.0), (779.0, 112.0), (854.0, 113.0), (938.0, 92.0), (897.0, 42.0), (620.0, 83.0), (663.0, 115.0), (268.0, 1.0), (810.0, 43.0), (949.0, 166.0), (699.0, 6.0), (817.0, 46.0), (165.0, 17.0), (973.0, 149.0), (451.0, 19.0), (51.0, 1.0), (884.0, 21.0), (789.0, 36.0), (358.0, 43.0), (997.0, 27.0), (905.0, 11.0), (840.0, 57.0), (473.0, 24.0), (614.0, 46.0), (885.0, 5.0), (169.0, 1.0), (513.0, 39.0), (670.0, 50.0), (587.0, 74.0), (709.0, 109.0), (874.0, 23.0), (352.0, 18.0), (954.0, 42.0), (621.0, 71.0), (640.0, 49.0), (674.0, 27.0), (624.0, 90.0), (920.0, 81.0), (683.0, 98.0), (914.0, 6.0), (647.0, 84.0), (757.0, 23.0), (747.0, 50.0), (521.0, 5.0), (495.0, 35.0), (705.0, 16.0), (944.0, 154.0), (555.0, 22.0), (179.0, 24.0), (584.0, 9.0), (995.0, 92.0), (868.0, 73.0), (987.0, 88.0), (531.0, 89.0), (911.0, 43.0), (686.0, 73.0), (283.0, 21.0), (298.0, 1.0), (876.0, 10.0), (771.0, 104.0), (561.0, 56.0), (978.0, 149.0), (483.0, 7.0), (784.0, 70.0), (582.0, 56.0), (634.0, 62.0), (524.0, 14.0), (759.0, 120.0), (631.0, 7.0), (876.0, 147.0), (209.0, 13.0), (961.0, 33.0), (984.0, 81.0), (640.0, 96.0), (798.0, 113.0), (351.0, 48.0), (321.0, 19.0), (344.0, 46.0), (888.0, 48.0), (979.0, 16.0), (684.0, 32.0), (643.0, 45.0), (358.0, 22.0), (803.0, 80.0), (495.0, 81.0), (635.0, 110.0), (676.0, 38.0), (845.0, 47.0), (911.0, 115.0), (325.0, 56.0), (458.0, 36.0), (653.0, 46.0), (363.0, 27.0), (572.0, 85.0), (897.0, 121.0), (986.0, 19.0), (792.0, 25.0), (603.0, 54.0), (963.0, 8.0), (543.0, 18.0), (129.0, 11.0), (418.0, 39.0), (701.0, 100.0), (35.0, 4.0), (713.0, 86.0), (686.0, 2.0), (851.0, 89.0), (815.0, 19.0), (712.0, 9.0), (195.0, 29.0), (571.0, 77.0), (746.0, 15.0), (957.0, 20.0), (894.0, 77.0), (771.0, 27.0), (844.0, 72.0), (21.0, 2.0), (843.0, 64.0), (617.0, 82.0), (824.0, 120.0), (816.0, 113.0), (501.0, 83.0), (789.0, 116.0), (218.0, 5.0), (992.0, 143.0), (584.0, 67.0), (256.0, 16.0), (876.0, 130.0), (454.0, 61.0), (649.0, 30.0), (753.0, 42.0), (796.0, 36.0), (929.0, 124.0), (625.0, 36.0), (690.0, 12.0), (722.0, 130.0), (834.0, 131.0), (648.0, 4.0), (713.0, 28.0), (850.0, 6.0), (368.0, 41.0), (909.0, 131.0), (490.0, 6.0), (891.0, 126.0), (330.0, 35.0), (517.0, 39.0), (756.0, 76.0), (919.0, 4.0), (578.0, 46.0), (590.0, 15.0), (800.0, 96.0), (641.0, 27.0), (622.0, 61.0), (332.0, 49.0), (986.0, 103.0), (391.0, 29.0), (286.0, 41.0), (170.0, 22.0), (266.0, 41.0), (931.0, 67.0), (965.0, 169.0), (381.0, 25.0), (888.0, 8.0), (986.0, 131.0), (556.0, 78.0), (708.0, 75.0), (84.0, 3.0), (609.0, 96.0), (601.0, 86.0), (881.0, 101.0), (942.0, 68.0), (903.0, 135.0), (975.0, 83.0), (868.0, 36.0), (638.0, 86.0), (662.0, 14.0), (704.0, 74.0), (760.0, 9.0), (717.0, 41.0), (944.0, 21.0), (896.0, 46.0), (267.0, 4.0), (582.0, 103.0), (495.0, 3.0), (274.0, 1.0), (236.0, 25.0), (497.0, 1.0), (938.0, 31.0), (826.0, 98.0), (739.0, 87.0), (668.0, 102.0), (504.0, 4.0), (488.0, 31.0), (972.0, 64.0), (537.0, 14.0), (686.0, 21.0), (427.0, 77.0), (886.0, 46.0), (832.0, 101.0), (400.0, 64.0), (92.0, 3.0), (953.0, 139.0), (367.0, 24.0), (768.0, 114.0), (509.0, 83.0), (836.0, 133.0), (599.0, 57.0), (958.0, 81.0), (734.0, 2.0), (427.0, 64.0), (596.0, 85.0), (199.0, 22.0), (610.0, 36.0), (811.0, 56.0), (543.0, 23.0), (432.0, 49.0), (374.0, 3.0), (910.0, 44.0), (817.0, 105.0), (753.0, 99.0), (774.0, 99.0), (125.0, 9.0), (352.0, 42.0), (562.0, 7.0), (226.0, 8.0), (962.0, 34.0), (705.0, 53.0), (539.0, 91.0), (516.0, 18.0), (763.0, 47.0), (778.0, 64.0), (730.0, 56.0), (961.0, 154.0), (874.0, 122.0), (724.0, 71.0), (774.0, 47.0), (760.0, 114.0), (774.0, 105.0), (881.0, 140.0), (519.0, 4.0), (772.0, 104.0), (685.0, 55.0), (124.0, 9.0), (960.0, 130.0), (941.0, 101.0), (572.0, 80.0), (515.0, 27.0), (376.0, 62.0), (647.0, 78.0), (879.0, 124.0), (931.0, 58.0), (874.0, 143.0), (170.0, 8.0), (837.0, 125.0), (816.0, 42.0), (930.0, 33.0), (675.0, 24.0), (592.0, 19.0), (546.0, 17.0), (990.0, 15.0), (514.0, 51.0), (828.0, 147.0), (506.0, 34.0), (872.0, 83.0), (187.0, 12.0), (453.0, 23.0), (607.0, 64.0), (925.0, 14.0), (950.0, 88.0), (608.0, 83.0), (672.0, 85.0), (807.0, 109.0), (811.0, 112.0), (481.0, 28.0), (974.0, 34.0), (634.0, 20.0), (196.0, 1.0), (957.0, 42.0), (994.0, 147.0), (607.0, 7.0), (832.0, 39.0), (763.0, 101.0), (859.0, 74.0), (918.0, 55.0), (514.0, 82.0), (608.0, 25.0), (292.0, 42.0), (718.0, 34.0), (829.0, 92.0), (732.0, 30.0), (975.0, 55.0), (550.0, 66.0), (328.0, 40.0), (929.0, 46.0), (995.0, 171.0), (845.0, 87.0), (720.0, 2.0), (874.0, 46.0), (644.0, 18.0), (946.0, 143.0), (560.0, 48.0), (582.0, 89.0), (651.0, 9.0), (615.0, 31.0), (338.0, 1.0), (655.0, 25.0), (899.0, 140.0), (568.0, 30.0), (590.0, 89.0), (360.0, 57.0), (679.0, 104.0), (657.0, 111.0), (783.0, 23.0), (706.0, 37.0), (335.0, 49.0), (789.0, 15.0), (391.0, 27.0), (943.0, 75.0), (599.0, 85.0), (551.0, 40.0), (647.0, 38.0), (583.0, 7.0), (774.0, 15.0), (669.0, 69.0), (736.0, 97.0), (516.0, 41.0), (383.0, 39.0), (890.0, 68.0), (197.0, 7.0), (780.0, 138.0), (673.0, 55.0), (757.0, 79.0), (286.0, 8.0), (968.0, 16.0), (435.0, 57.0), (617.0, 43.0), (502.0, 29.0), (182.0, 31.0), (853.0, 50.0), (503.0, 38.0), (906.0, 16.0), (915.0, 71.0), (942.0, 67.0), (940.0, 105.0), (363.0, 41.0), (597.0, 80.0), (368.0, 65.0), (352.0, 41.0), (844.0, 76.0), (731.0, 133.0), (814.0, 65.0), (791.0, 97.0), (228.0, 14.0), (460.0, 81.0), (137.0, 11.0), (945.0, 34.0), (749.0, 114.0), (416.0, 65.0), (480.0, 38.0), (972.0, 16.0), (910.0, 101.0), (234.0, 8.0), (886.0, 53.0), (803.0, 126.0), (940.0, 49.0), (698.0, 83.0), (970.0, 1.0), (448.0, 30.0), (219.0, 12.0), (114.0, 20.0), (34.0, 5.0), (473.0, 64.0), (975.0, 40.0), (886.0, 16.0), (347.0, 20.0), (287.0, 2.0), (359.0, 64.0), (520.0, 66.0), (807.0, 65.0), (442.0, 41.0), (854.0, 121.0), (479.0, 74.0), (389.0, 58.0), (469.0, 12.0), (295.0, 8.0), (253.0, 15.0), (615.0, 20.0), (941.0, 150.0), (912.0, 126.0), (307.0, 19.0), (767.0, 43.0), (325.0, 37.0), (747.0, 46.0), (608.0, 39.0), (727.0, 104.0), (829.0, 19.0), (720.0, 6.0), (872.0, 40.0), (689.0, 42.0), (702.0, 46.0), (762.0, 22.0), (835.0, 28.0), (457.0, 29.0), (886.0, 97.0), (285.0, 4.0), (992.0, 71.0), (730.0, 28.0), (563.0, 23.0), (737.0, 77.0), (448.0, 27.0), (660.0, 92.0), (481.0, 24.0), (847.0, 97.0), (905.0, 37.0), (833.0, 126.0), (312.0, 48.0), (664.0, 32.0), (586.0, 74.0), (998.0, 128.0), (221.0, 14.0), (680.0, 41.0), (647.0, 51.0), (330.0, 42.0), (662.0, 88.0), (355.0, 48.0), (630.0, 77.0), (684.0, 89.0), (678.0, 67.0), (627.0, 3.0), (421.0, 27.0), (412.0, 64.0), (949.0, 105.0), (678.0, 3.0), (715.0, 30.0), (863.0, 134.0), (642.0, 8.0), (863.0, 116.0), (753.0, 104.0), (621.0, 88.0), (816.0, 31.0), (843.0, 93.0), (555.0, 75.0), (262.0, 16.0), (988.0, 32.0), (980.0, 130.0), (923.0, 63.0), (742.0, 39.0), (537.0, 52.0), (665.0, 103.0), (392.0, 55.0), (781.0, 6.0), (509.0, 74.0), (524.0, 56.0), (272.0, 14.0), (913.0, 106.0), (835.0, 150.0), (898.0, 27.0), (252.0, 31.0), (992.0, 92.0), (983.0, 30.0), (397.0, 1.0), (953.0, 74.0), (898.0, 141.0), (857.0, 39.0), (947.0, 147.0), (488.0, 41.0), (634.0, 14.0), (513.0, 13.0), (624.0, 101.0), (476.0, 23.0), (548.0, 20.0), (987.0, 178.0), (780.0, 125.0), (389.0, 13.0), (750.0, 76.0), (983.0, 138.0), (971.0, 101.0), (982.0, 63.0), (809.0, 81.0), (386.0, 66.0), (681.0, 37.0), (371.0, 61.0), (735.0, 57.0), (684.0, 34.0), (418.0, 46.0), (978.0, 1.0), (820.0, 16.0), (409.0, 45.0), (780.0, 97.0), (966.0, 117.0), (238.0, 3.0), (835.0, 103.0), (942.0, 100.0), (631.0, 15.0), (508.0, 36.0), (927.0, 94.0), (921.0, 154.0), (678.0, 3.0), (710.0, 83.0), (713.0, 73.0), (400.0, 48.0), (709.0, 42.0), (275.0, 34.0), (435.0, 63.0), (947.0, 15.0), (683.0, 4.0), (994.0, 166.0), (679.0, 38.0), (715.0, 36.0), (812.0, 99.0), (944.0, 143.0), (965.0, 93.0), (738.0, 50.0), (523.0, 52.0), (567.0, 66.0), (521.0, 32.0), (760.0, 86.0), (909.0, 151.0), (939.0, 56.0), (875.0, 28.0), (737.0, 46.0), (796.0, 99.0), (464.0, 29.0), (685.0, 78.0), (848.0, 60.0), (947.0, 49.0), (969.0, 120.0), (556.0, 77.0), (442.0, 35.0), (903.0, 103.0), (417.0, 66.0), (619.0, 61.0), (694.0, 30.0), (540.0, 96.0), (632.0, 60.0), (482.0, 17.0), (771.0, 69.0), (715.0, 14.0), (863.0, 141.0), (792.0, 136.0), (509.0, 1.0), (773.0, 35.0), (838.0, 42.0), (886.0, 71.0), (536.0, 10.0), (398.0, 65.0), (743.0, 7.0), (720.0, 59.0), (654.0, 53.0), (601.0, 56.0), (912.0, 96.0), (805.0, 108.0), (329.0, 49.0), (553.0, 21.0), (634.0, 38.0), (899.0, 7.0), (783.0, 21.0), (939.0, 94.0), (765.0, 25.0), (638.0, 72.0), (904.0, 163.0), (777.0, 61.0), (536.0, 2.0), (608.0, 95.0), (993.0, 91.0), (860.0, 46.0), (598.0, 12.0), (961.0, 36.0), (871.0, 78.0), (302.0, 38.0), (998.0, 180.0), (866.0, 66.0), (583.0, 32.0), (694.0, 125.0), (802.0, 82.0), (598.0, 57.0), (986.0, 96.0), (874.0, 53.0), (987.0, 14.0), (687.0, 120.0), (633.0, 39.0), (739.0, 98.0), (825.0, 16.0), (468.0, 37.0), (771.0, 72.0), (847.0, 29.0), (574.0, 53.0), (420.0, 45.0), (393.0, 50.0), (435.0, 33.0), (659.0, 33.0), (783.0, 60.0), (397.0, 58.0), (766.0, 35.0), (107.0, 11.0), (807.0, 131.0), (991.0, 174.0), (206.0, 6.0), (774.0, 47.0), (856.0, 142.0), (810.0, 44.0), (707.0, 125.0), (893.0, 61.0), (186.0, 12.0), (841.0, 53.0), (673.0, 113.0), (642.0, 70.0), (692.0, 102.0), (768.0, 113.0), (747.0, 121.0), (984.0, 31.0), (372.0, 32.0), (777.0, 34.0), (974.0, 131.0), (794.0, 121.0)];0.9692113399505615
knapPI_1_1000_1000_1;54503.0;[(457.0, 43.0), (791.0, 9.0), (667.0, 122.0), (598.0, 94.0), (700.0, 72.0), (874.0, 138.0), (908.0, 97.0), (569.0, 107.0), (931.0, 70.0), (726.0, 98.0), (724.0, 29.0), (641.0, 46.0), (800.0, 90.0), (770.0, 10.0), (569.0, 30.0), (609.0, 100.0), (889.0, 28.0), (443.0, 61.0), (406.0, 66.0), (859.0, 10.0), (542.0, 91.0), (102.0, 16.0), (477.0, 34.0), (660.0, 105.0), (253.0, 33.0), (888.0, 40.0), (943.0, 52.0), (128.0, 15.0), (911.0, 19.0), (859.0, 74.0), (933.0, 144.0), (954.0, 26.0), (446.0, 26.0), (770.0, 21.0), (542.0, 44.0), (282.0, 8.0), (764.0, 98.0), (126.0, 16.0), (856.0, 71.0), (195.0, 5.0), (952.0, 64.0), (961.0, 157.0), (666.0, 45.0), (931.0, 52.0), (242.0, 39.0), (363.0, 17.0), (549.0, 92.0), (707.0, 125.0), (219.0, 42.0), (500.0, 5.0), (748.0, 9.0), (947.0, 74.0), (570.0, 55.0), (871.0, 33.0), (520.0, 84.0), (907.0, 56.0), (880.0, 91.0), (404.0, 64.0), (998.0, 17.0), (429.0, 32.0), (221.0, 11.0), (565.0, 28.0), (697.0, 113.0), (922.0, 35.0), (485.0, 50.0), (702.0, 74.0), (799.0, 58.0), (976.0, 66.0), (649.0, 1.0), (732.0, 60.0), (591.0, 89.0), (788.0, 53.0), (703.0, 105.0), (511.0, 84.0), (945.0, 123.0), (712.0, 88.0), (836.0, 33.0), (832.0, 118.0), (232.0, 40.0), (866.0, 131.0), (976.0, 159.0), (619.0, 53.0), (218.0, 19.0)];0.03199887275695801
knapPI_1_100_1000_1;9147.0;[(457.0, 43.0), (791.0, 9.0), (598.0, 94.0), (700.0, 72.0), (874.0, 138.0), (997.0, 199.0), (908.0, 97.0), (931.0, 70.0), (726.0, 98.0), (724.0, 29.0), (641.0, 46.0), (800.0, 90.0)];0.006453037261962891
knapPI_1_2000_1000_1;110625.0;[(457.0, 43.0), (791.0, 9.0), (598.0, 94.0), (700.0, 72.0), (874.0, 138.0), (908.0, 97.0), (931.0, 70.0), (726.0, 98.0), (724.0, 29.0), (641.0, 46.0), (800.0, 90.0), (770.0, 10.0), (569.0, 30.0), (609.0, 100.0), (889.0, 28.0), (443.0, 61.0), (406.0, 66.0), (859.0, 10.0), (542.0, 91.0), (102.0, 16.0), (477.0, 34.0), (660.0, 105.0), (253.0, 33.0), (888.0, 40.0), (943.0, 52.0), (128.0, 15.0), (911.0, 19.0), (859.0, 74.0), (933.0, 144.0), (954.0, 26.0), (446.0, 26.0), (770.0, 21.0), (542.0, 44.0), (282.0, 8.0), (764.0, 98.0), (126.0, 16.0), (856.0, 71.0), (195.0, 5.0), (952.0, 64.0), (961.0, 157.0), (666.0, 45.0), (931.0, 52.0), (242.0, 39.0), (363.0, 17.0), (549.0, 92.0), (707.0, 125.0), (500.0, 5.0), (748.0, 9.0), (947.0, 74.0), (570.0, 55.0), (871.0, 33.0), (520.0, 84.0), (907.0, 56.0), (880.0, 91.0), (404.0, 64.0), (998.0, 17.0), (429.0, 32.0), (221.0, 11.0), (565.0, 28.0), (697.0, 113.0), (922.0, 35.0), (485.0, 50.0), (702.0, 74.0), (799.0, 58.0), (976.0, 66.0), (649.0, 1.0), (732.0, 60.0), (591.0, 89.0), (788.0, 53.0), (703.0, 105.0), (511.0, 84.0), (945.0, 123.0), (712.0, 88.0), (836.0, 33.0), (832.0, 118.0), (866.0, 131.0), (976.0, 159.0), (619.0, 53.0), (218.0, 19.0), (734.0, 80.0), (495.0, 49.0), (912.0, 115.0), (939.0, 72.0), (730.0, 19.0), (790.0, 27.0), (840.0, 90.0), (826.0, 37.0), (740.0, 134.0), (629.0, 86.0), (959.0, 56.0), (960.0, 153.0), (917.0, 101.0), (641.0, 1.0), (674.0, 78.0), (632.0, 98.0), (224.0, 19.0), (919.0, 89.0), (711.0, 63.0), (218.0, 24.0), (258.0, 22.0), (844.0, 129.0), (899.0, 13.0), (557.0, 14.0), (782.0, 38.0), (848.0, 69.0), (395.0, 36.0), (583.0, 3.0), (838.0, 40.0), (84.0, 5.0), (220.0, 35.0), (377.0, 49.0), (434.0, 58.0), (791.0, 130.0), (554.0, 1.0), (646.0, 75.0), (692.0, 85.0), (959.0, 25.0), (663.0, 25.0), (564.0, 44.0), (971.0, 142.0), (886.0, 35.0), (660.0, 49.0), (517.0, 23.0), (641.0, 69.0), (742.0, 128.0), (802.0, 51.0), (897.0, 112.0), (784.0, 98.0), (906.0, 49.0), (839.0, 32.0), (616.0, 46.0), (987.0, 43.0), (882.0, 139.0), (658.0, 92.0), (961.0, 66.0), (929.0, 91.0), (967.0, 166.0), (316.0, 51.0), (911.0, 16.0), (294.0, 21.0), (900.0, 84.0), (846.0, 151.0), (858.0, 16.0), (912.0, 124.0), (618.0, 23.0), (650.0, 88.0), (666.0, 115.0), (610.0, 72.0), (752.0, 61.0), (984.0, 28.0), (676.0, 103.0), (1000.0, 51.0), (594.0, 55.0), (689.0, 4.0), (545.0, 32.0), (564.0, 88.0), (653.0, 52.0), (788.0, 131.0), (956.0, 151.0), (904.0, 85.0)];0.1496565341949463
knapPI_1_200_1000_1;11238.0;[(457.0, 43.0), (791.0, 9.0), (700.0, 72.0), (874.0, 138.0), (908.0, 97.0), (931.0, 70.0), (726.0, 98.0), (724.0, 29.0), (641.0, 46.0), (800.0, 90.0), (770.0, 10.0), (569.0, 30.0), (609.0, 100.0), (889.0, 28.0), (443.0, 61.0), (406.0, 66.0)];0.0027801990509033203
